_id,Fecha,Hora,Latitud,Longitud,Profundidad,Intensidad
ObjectId("5e966a04df3215521e174f63"),2020-04-14,13:13:20,16.3,-98.06,13.0 km,3.3
ObjectId("5e966a04df3215521e174f65"),2020-04-14,12:51:05,15.22,-94.57,13.0 km,3.8
ObjectId("5e966a04df3215521e174f67"),2020-04-14,12:34:40,19.91,-104.35,11.0 km,3.6
ObjectId("5e966a04df3215521e174f69"),2020-04-14,12:30:32,16.51,-95.36,28.0 km,3.8
ObjectId("5e966a04df3215521e174f6b"),2020-04-14,12:21:33,13.98,-93.17,15.0 km,3.9
ObjectId("5e9798e6df3215521e175286"),2020-04-15,07:22:34,15.65,-96.27,7.0 km,4.1
ObjectId("5e9798e6df3215521e175288"),2020-04-15,07:07:15,13.71,-92.41,11.0 km,4.2
ObjectId("5e9798e6df3215521e17528a"),2020-04-15,04:44:42,15.05,-94.29,16.0 km,5.2
ObjectId("5e9798e6df3215521e17528c"),2020-04-15,04:35:58,15.72,-96.52,41.0 km,4
ObjectId("5e9798e6df3215521e17528e"),2020-04-15,04:12:11,16.92,-98.81,36.0 km,3.3
ObjectId("5e9798e6df3215521e175290"),2020-04-15,02:23:15,17.31,-101.12,10.0 km,3.6
ObjectId("5e9798e6df3215521e175292"),2020-04-15,00:58:22,19.21,-104,10.0 km,3.4
ObjectId("5e9798e6df3215521e175294"),2020-04-15,00:36:48,16.47,-101.36,16.0 km,3.9
ObjectId("5e9798e6df3215521e175296"),2020-04-15,00:15:42,19.25,-104.09,10.0 km,3.2
ObjectId("5e9798e6df3215521e175298"),2020-04-15,00:07:26,19.24,-104.1,10.0 km,3.5
ObjectId("5e9798e6df3215521e17529a"),2020-04-14,23:56:13,19.22,-102.78,10.0 km,3.6
ObjectId("5e9798e6df3215521e17529c"),2020-04-14,23:38:17,19.5,-104.3,6.0 km,3
ObjectId("5e9798e6df3215521e17529f"),2020-04-14,23:29:23,16.39,-98.26,3.0 km,3.5
ObjectId("5e9798e6df3215521e1752a1"),2020-04-14,23:12:11,16.11,-98.77,24.0 km,3.7
ObjectId("5e9798e6df3215521e1752a3"),2020-04-14,23:11:31,17.18,-99.92,16.0 km,3.4
ObjectId("5e987339c9aa2e9c6e2c562e"),2020-04-16,07:17:34,16.28,-98.1,12.0 km,4.2
ObjectId("5e98733ac9aa2e9c6e2c5630"),2020-04-16,07:15:15,14.77,-93.06,30.0 km,4.1
ObjectId("5e98733ac9aa2e9c6e2c5632"),2020-04-16,04:55:58,17.12,-99.57,52.0 km,3.3
ObjectId("5e98733ac9aa2e9c6e2c5634"),2020-04-16,04:08:49,18.46,-103.21,44.0 km,3.8
ObjectId("5e98733ac9aa2e9c6e2c5636"),2020-04-16,04:00:14,15.18,-94.65,18.0 km,4
ObjectId("5e98733ac9aa2e9c6e2c5638"),2020-04-16,03:16:37,16.28,-98.09,8.0 km,3.8
ObjectId("5e98733ac9aa2e9c6e2c563a"),2020-04-16,03:15:13,16.26,-98.12,10.0 km,3.4
ObjectId("5e98733ac9aa2e9c6e2c563c"),2020-04-16,03:00:04,16.29,-98.09,12.0 km,3.2
ObjectId("5e98733ac9aa2e9c6e2c563e"),2020-04-16,02:36:52,27.95,-112.05,10.0 km,3.8
ObjectId("5e98733ac9aa2e9c6e2c5640"),2020-04-16,02:35:40,16.25,-98.11,10.0 km,3.7
ObjectId("5e98733ac9aa2e9c6e2c5642"),2020-04-16,02:32:36,16.26,-98.12,10.0 km,3.5
ObjectId("5e98733ac9aa2e9c6e2c5644"),2020-04-16,02:27:17,16.25,-98.11,10.0 km,3.7
ObjectId("5e98733ac9aa2e9c6e2c5646"),2020-04-16,02:22:51,16.27,-98.12,12.0 km,3.4
ObjectId("5e98733ac9aa2e9c6e2c5648"),2020-04-16,02:22:31,16.25,-98.13,8.0 km,3.8
ObjectId("5e98733ac9aa2e9c6e2c564a"),2020-04-16,02:07:33,14.68,-92.21,93.0 km,4.2
ObjectId("5e99a6092a36a65170ec6157"),2020-04-16,16:56:57,16.91,-99.84,2.0 km,2.9
ObjectId("5e99a60a2a36a65170ec6159"),2020-04-16,16:48:04,16.49,-95.55,10.0 km,3.2
ObjectId("5e99a60a2a36a65170ec615b"),2020-04-16,16:28:27,16.07,-98.49,12.0 km,3.7
ObjectId("5e99a60a2a36a65170ec615d"),2020-04-16,15:47:09,16.94,-99.78,30.0 km,3.5
ObjectId("5e99a60a2a36a65170ec615f"),2020-04-16,15:29:48,15.5,-94.76,14.0 km,3.8
ObjectId("5e99a60a2a36a65170ec6161"),2020-04-16,15:21:34,15.44,-94.77,16.0 km,3.9
ObjectId("5e99a60a2a36a65170ec6163"),2020-04-16,13:26:28,19.44,-104.58,29.0 km,3.9
ObjectId("5e99a60a2a36a65170ec6165"),2020-04-16,13:15:45,16.03,-97.44,30.0 km,3.2
ObjectId("5e99a60a2a36a65170ec6167"),2020-04-16,13:03:21,16.91,-95.48,7.0 km,3.7
ObjectId("5e99a60a2a36a65170ec6169"),2020-04-16,12:50:42,16.06,-98.79,16.0 km,3.9
ObjectId("5e99a60a2a36a65170ec616b"),2020-04-16,12:24:54,16.04,-97.42,33.0 km,3.1
ObjectId("5e99a60a2a36a65170ec616d"),2020-04-16,12:15:02,17.11,-100.72,15.0 km,3.4
ObjectId("5e99a60a2a36a65170ec616f"),2020-04-16,12:11:09,16.99,-99.31,19.0 km,3.1
ObjectId("5e99a60a2a36a65170ec6171"),2020-04-16,12:01:37,18.81,-102.48,83.0 km,3.8
ObjectId("5e99a60a2a36a65170ec6173"),2020-04-16,11:32:59,16.06,-97.57,27.0 km,3.2
ObjectId("5e9da8237f00e52fa6590881"),2020-04-20,06:56:15,16.44,-95.24,62.0 km,4.2
ObjectId("5e9da8247f00e52fa6590883"),2020-04-20,04:52:25,16.01,-96.95,15.0 km,3.4
ObjectId("5e9da8247f00e52fa6590885"),2020-04-20,04:45:39,15.51,-95.04,22.0 km,3.8
ObjectId("5e9da8247f00e52fa6590887"),2020-04-20,04:23:08,16.38,-94.91,16.0 km,3.4
ObjectId("5e9da8247f00e52fa6590889"),2020-04-20,04:16:32,15.88,-95.11,16.0 km,3.8
ObjectId("5e9da8247f00e52fa659088b"),2020-04-20,03:38:03,16.84,-94.53,128.0 km,4
ObjectId("5e9da8247f00e52fa659088d"),2020-04-20,03:35:12,16.48,-98.46,39.0 km,3.3
ObjectId("5e9da8247f00e52fa659088f"),2020-04-20,02:55:07,16.23,-98.06,6.0 km,3.7
ObjectId("5e9da8247f00e52fa6590891"),2020-04-20,02:28:04,17.16,-100.07,51.0 km,3.2
ObjectId("5e9da8247f00e52fa6590893"),2020-04-20,01:44:03,15.96,-95.17,31.0 km,4.1
ObjectId("5e9da8247f00e52fa6590895"),2020-04-20,01:16:29,15.22,-92,174.0 km,3.7
ObjectId("5e9da8247f00e52fa6590897"),2020-04-20,01:01:27,14.91,-92.22,122.0 km,3.7
ObjectId("5e9da8247f00e52fa6590899"),2020-04-20,00:51:15,17.03,-94.73,128.0 km,3.7
ObjectId("5e9da8247f00e52fa659089b"),2020-04-20,00:34:37,15.82,-97.13,2.0 km,3.5
ObjectId("5e9da8247f00e52fa659089d"),2020-04-19,23:58:16,16.27,-98.13,15.0 km,3.2
ObjectId("5ea0969c66934e2092782293"),2020-04-22,05:14:46,15.6,-95.12,15.0 km,4.2
ObjectId("5ea0969c66934e2092782295"),2020-04-22,04:59:00,16.28,-97.84,5.0 km,3.5
ObjectId("5ea0969c66934e2092782297"),2020-04-22,04:15:51,16.96,-93.89,178.0 km,3.8
ObjectId("5ea0969c66934e2092782299"),2020-04-22,04:03:47,16.4,-98.86,5.0 km,3.3
ObjectId("5ea0969c66934e209278229b"),2020-04-22,02:48:06,16.01,-97.47,13.0 km,3.5
ObjectId("5ea0969c66934e209278229d"),2020-04-22,02:22:37,15.78,-95.08,68.0 km,4
ObjectId("5ea0969c66934e209278229f"),2020-04-22,02:18:54,16.3,-97.83,5.0 km,3.5
ObjectId("5ea0969c66934e20927822a1"),2020-04-22,02:18:18,16.33,-97.76,2.0 km,3.2
ObjectId("5ea0969c66934e20927822a3"),2020-04-22,01:30:34,17.05,-95.83,49.0 km,3.7
ObjectId("5ea0969d66934e20927822a5"),2020-04-22,01:00:43,16.89,-95.57,84.0 km,3.7
ObjectId("5ea0969d66934e20927822a7"),2020-04-22,00:59:25,19.06,-104.48,8.0 km,3.5
ObjectId("5ea0969d66934e20927822a9"),2020-04-22,00:58:20,16.85,-95.65,85.0 km,3.8
ObjectId("5ea0969d66934e20927822ab"),2020-04-22,00:24:15,17.04,-95.82,56.0 km,3.7
ObjectId("5ea0969d66934e20927822ad"),2020-04-21,23:56:06,17.05,-95.82,63.0 km,4
ObjectId("5ea0969d66934e20927822af"),2020-04-21,23:47:00,16.28,-98.23,14.0 km,3.2
ObjectId("5ea2e098146996e0be9824ee"),2020-04-24,04:23:10,15.41,-94.68,16.0 km,4.2
ObjectId("5ea2e098146996e0be9824f0"),2020-04-24,03:21:54,17.39,-101.45,6.0 km,4.6
ObjectId("5ea2e098146996e0be9824f2"),2020-04-24,00:57:33,18.06,-100.36,59.0 km,4.3
ObjectId("5ea2e098146996e0be9824f4"),2020-04-23,22:00:56,15.91,-98.18,10.0 km,4
ObjectId("5ea2e098146996e0be9824f6"),2020-04-23,21:22:03,16.17,-97.27,26.0 km,4.1
ObjectId("5ea2e098146996e0be9824f8"),2020-04-23,19:40:48,16.04,-97.59,7.0 km,4.2
ObjectId("5ea2e098146996e0be9824fa"),2020-04-23,19:30:37,13.79,-93.37,13.0 km,5
ObjectId("5ea2e098146996e0be9824fc"),2020-04-23,16:40:23,19.44,-104.02,10.0 km,2.9
ObjectId("5ea2e098146996e0be9824fe"),2020-04-23,16:35:22,19.45,-104.01,20.0 km,3.5
ObjectId("5ea2e098146996e0be982500"),2020-04-23,16:14:29,17.77,-97.68,63.0 km,3.4
ObjectId("5ea2e098146996e0be982502"),2020-04-23,15:01:59,15.26,-94.66,16.0 km,3.7
ObjectId("5ea2e098146996e0be982504"),2020-04-23,14:54:16,15.82,-97.11,7.0 km,3.1
ObjectId("5ea2e098146996e0be982506"),2020-04-23,14:33:25,18.07,-103.45,5.0 km,3.7
ObjectId("5ea2e098146996e0be982508"),2020-04-23,13:34:02,16.28,-98.12,12.0 km,3.7
ObjectId("5ea2e098146996e0be98250a"),2020-04-23,13:10:20,16.01,-97.14,30.0 km,3.7
ObjectId("5ea38e51146996e0be9826ef"),2020-04-24,16:43:16,17.51,-94.79,137.0 km,3.9
ObjectId("5ea38e52146996e0be9826f1"),2020-04-24,16:04:15,16.22,-98.03,3.0 km,3.6
ObjectId("5ea38e52146996e0be9826f3"),2020-04-24,16:01:39,16.14,-98.02,16.0 km,3.2
ObjectId("5ea38e52146996e0be9826f5"),2020-04-24,15:35:25,16.19,-98.1,10.0 km,3.2
ObjectId("5ea38e52146996e0be9826f7"),2020-04-24,15:29:55,16.23,-98.04,5.0 km,3.6
ObjectId("5ea38e52146996e0be9826f9"),2020-04-24,15:28:12,16.23,-98,8.0 km,3.3
ObjectId("5ea38e52146996e0be9826fb"),2020-04-24,15:24:22,16.23,-98.05,5.0 km,3.6
ObjectId("5ea38e52146996e0be9826fd"),2020-04-24,15:20:11,16.2,-98.06,6.0 km,4
ObjectId("5ea38e52146996e0be9826ff"),2020-04-24,15:05:20,16.22,-98.04,5.0 km,3.5
ObjectId("5ea38e52146996e0be982701"),2020-04-24,14:46:41,18.57,-102.44,30.0 km,3.8
ObjectId("5ea38e52146996e0be982703"),2020-04-24,14:44:13,16.28,-98.16,17.0 km,3.3
ObjectId("5ea38e52146996e0be982705"),2020-04-24,14:24:04,15.08,-94.41,10.0 km,3.9
ObjectId("5ea38e52146996e0be982707"),2020-04-24,14:17:16,17.19,-99.75,48.0 km,3.9
ObjectId("5ea38e52146996e0be982709"),2020-04-24,13:51:25,15.07,-94.38,9.0 km,3.8
ObjectId("5ea38e52146996e0be98270b"),2020-04-24,13:21:00,15.6,-95.21,19.0 km,4
ObjectId("5ea44c03146996e0be9828f4"),2020-04-25,05:59:47,15.84,-98.47,7.0 km,4.1
ObjectId("5ea44c03146996e0be9828f6"),2020-04-25,04:02:37,16.33,-97.89,2.0 km,3.2
ObjectId("5ea44c03146996e0be9828f8"),2020-04-25,04:02:29,16.76,-94.29,134.0 km,3.7
ObjectId("5ea44c03146996e0be9828fa"),2020-04-25,03:53:51,15.08,-94.38,16.0 km,3.8
ObjectId("5ea44c03146996e0be9828fc"),2020-04-25,03:29:19,14.8,-92.74,72.0 km,3.6
ObjectId("5ea44c03146996e0be9828fe"),2020-04-25,03:06:14,14.7,-92.79,85.0 km,3.7
ObjectId("5ea44c03146996e0be982900"),2020-04-25,03:04:05,15.3,-94.67,16.0 km,3.7
ObjectId("5ea44c03146996e0be982902"),2020-04-25,03:02:24,15.12,-94.26,16.0 km,3.7
ObjectId("5ea44c03146996e0be982904"),2020-04-25,02:11:18,14.54,-92.95,26.0 km,4.4
ObjectId("5ea44c03146996e0be982906"),2020-04-25,02:01:52,16.1,-95.31,10.0 km,3.6
ObjectId("5ea44c03146996e0be982908"),2020-04-25,01:51:01,14.66,-92.79,80.0 km,3.7
ObjectId("5ea44c03146996e0be98290a"),2020-04-25,01:38:43,13.76,-93.18,9.0 km,3.7
ObjectId("5ea44c03146996e0be98290c"),2020-04-25,01:32:11,14.52,-92.96,26.0 km,4.6
ObjectId("5ea44c03146996e0be98290e"),2020-04-25,00:42:42,15.37,-94.24,38.0 km,3.7
ObjectId("5ea44c03146996e0be982910"),2020-04-25,00:13:54,18.44,-102.82,7.0 km,3.7
ObjectId("5ea82fd44aa963b80b4c786e"),2020-04-28,06:18:50,15.46,-94.79,17.0 km,4.2
ObjectId("5ea82fd44aa963b80b4c7870"),2020-04-28,04:40:00,15.2,-92.95,97.0 km,3.8
ObjectId("5ea82fd44aa963b80b4c7872"),2020-04-28,04:16:46,16.98,-94.13,155.0 km,3.8
ObjectId("5ea82fd44aa963b80b4c7874"),2020-04-28,03:57:15,17.52,-94.81,162.0 km,3.7
ObjectId("5ea82fd44aa963b80b4c7876"),2020-04-28,03:50:32,16.41,-96,63.0 km,3.7
ObjectId("5ea82fd44aa963b80b4c7878"),2020-04-28,03:16:02,17.12,-99.4,49.0 km,3.5
ObjectId("5ea82fd44aa963b80b4c787a"),2020-04-28,03:00:33,18.3,-102,14.0 km,3.8
ObjectId("5ea82fd44aa963b80b4c787c"),2020-04-28,02:42:04,16.21,-98.08,7.0 km,3.6
ObjectId("5ea82fd44aa963b80b4c787e"),2020-04-28,02:35:22,14.17,-92.74,22.0 km,3.8
ObjectId("5ea82fd44aa963b80b4c7880"),2020-04-28,02:23:30,17.24,-94.74,137.0 km,3.9
ObjectId("5ea82fd44aa963b80b4c7882"),2020-04-28,02:09:38,16.04,-97.49,34.0 km,3.3
ObjectId("5ea82fd44aa963b80b4c7884"),2020-04-28,01:36:50,16.11,-95.02,17.0 km,4.3
ObjectId("5ea82fd44aa963b80b4c7886"),2020-04-28,01:25:30,16.38,-97.88,4.0 km,3.4
ObjectId("5ea82fd44aa963b80b4c7888"),2020-04-28,01:00:50,17.85,-101.56,39.0 km,3.7
ObjectId("5ea82fd44aa963b80b4c788a"),2020-04-28,00:50:51,19.35,-104.07,24.0 km,3.4
ObjectId("5ea97c84e53fd0b5be3f40e9"),2020-04-29,04:53:37,14.98,-92.68,88.0 km,3.5
ObjectId("5ea97c84e53fd0b5be3f40eb"),2020-04-29,04:41:33,16.42,-93.1,227.0 km,3.9
ObjectId("5ea97c84e53fd0b5be3f40ed"),2020-04-29,04:40:57,13.99,-93.41,10.0 km,3.9
ObjectId("5ea97c84e53fd0b5be3f40ef"),2020-04-29,04:23:29,16.25,-98.13,10.0 km,3.4
ObjectId("5ea97c84e53fd0b5be3f40f1"),2020-04-29,04:19:30,16.25,-98.14,10.0 km,3.8
ObjectId("5ea97c84e53fd0b5be3f40f3"),2020-04-29,03:35:10,16.68,-94.48,119.0 km,3.8
ObjectId("5ea97c84e53fd0b5be3f40f5"),2020-04-29,03:29:21,17.04,-91.3,15.0 km,3.8
ObjectId("5ea97c84e53fd0b5be3f40f7"),2020-04-29,03:23:54,15.35,-93.49,84.0 km,3.7
ObjectId("5ea97c84e53fd0b5be3f40f9"),2020-04-29,02:50:17,16.88,-94.91,112.0 km,3.7
ObjectId("5ea97c84e53fd0b5be3f40fb"),2020-04-29,02:04:26,16.24,-98.06,7.0 km,3.6
ObjectId("5ea97c84e53fd0b5be3f40fd"),2020-04-29,01:34:46,16.07,-95.28,27.0 km,4
ObjectId("5ea97c84e53fd0b5be3f40ff"),2020-04-29,01:32:32,18.05,-103.3,3.0 km,4
ObjectId("5ea97c84e53fd0b5be3f4101"),2020-04-29,01:22:17,16.97,-99.58,31.0 km,3.4
ObjectId("5ea97c84e53fd0b5be3f4103"),2020-04-29,01:20:40,15.07,-94.44,16.0 km,3.9
ObjectId("5ea97c84e53fd0b5be3f4105"),2020-04-29,01:16:52,16.44,-98.42,35.0 km,3.2
ObjectId("5eaa1165e53fd0b5be3f51cd"),2020-04-29,15:20:41,18.84,-98.84,2.0 km,3.8
ObjectId("5eaa1165e53fd0b5be3f51cf"),2020-04-29,09:05:36,16.03,-98.66,16.0 km,4.3
ObjectId("5eaacd80113e08677a99587d"),2020-04-30,04:47:02,17.11,-100.29,40.0 km,3.9
ObjectId("5eaacd80113e08677a99587f"),2020-04-30,04:39:13,16.31,-98.34,25.0 km,3
ObjectId("5eaacd80113e08677a995881"),2020-04-30,04:36:50,16.26,-98.09,7.0 km,3.7
ObjectId("5eaacd80113e08677a995883"),2020-04-30,04:10:17,15.09,-94.46,27.0 km,3.9
ObjectId("5eaacd80113e08677a995885"),2020-04-30,04:01:25,18.07,-100.37,56.0 km,3.4
ObjectId("5eaacd80113e08677a995887"),2020-04-30,03:55:37,27.76,-111.84,10.0 km,3.7
ObjectId("5eaacd80113e08677a995889"),2020-04-30,03:53:50,17.53,-104.06,10.0 km,4
ObjectId("5eaacd80113e08677a99588b"),2020-04-30,03:47:14,16.63,-95.45,18.0 km,4
ObjectId("5eaacd80113e08677a99588d"),2020-04-30,03:32:46,16.41,-93.74,126.0 km,3.8
ObjectId("5eaacd80113e08677a99588f"),2020-04-30,03:04:50,16.81,-99.77,20.0 km,3.5
ObjectId("5eaacd80113e08677a995891"),2020-04-30,02:55:46,19.67,-105.5,27.0 km,3.5
ObjectId("5eaacd80113e08677a995893"),2020-04-30,02:33:09,16.09,-98.59,10.0 km,4
ObjectId("5eaacd80113e08677a995895"),2020-04-30,01:21:40,16.5,-93.71,147.0 km,3.9
ObjectId("5eaacd80113e08677a995897"),2020-04-30,01:12:11,18.09,-103.22,12.0 km,3.9
ObjectId("5eaacd80113e08677a995899"),2020-04-30,01:04:45,16.21,-95.62,23.0 km,3.7
ObjectId("5eac2ad74ceabe15148024d9"),2020-05-01,06:11:52,17.43,-95.84,98.0 km,4
ObjectId("5eac2ad84ceabe15148024df"),2020-05-01,04:35:08,15.64,-97.38,16.0 km,3.4
ObjectId("5eac2ad84ceabe15148024e1"),2020-05-01,04:18:30,15.76,-93.62,93.0 km,3.8
ObjectId("5eac2ad84ceabe15148024e3"),2020-05-01,03:02:17,17.11,-94.52,126.0 km,3.7
ObjectId("5eac2ad84ceabe15148024e5"),2020-05-01,02:51:18,19.27,-103.7,26.0 km,3.6
ObjectId("5eac2ad84ceabe15148024e7"),2020-05-01,02:32:45,17.13,-95.36,105.0 km,4.2
ObjectId("5eac2ad84ceabe15148024e9"),2020-05-01,02:28:33,15.75,-95.05,26.0 km,3.5
ObjectId("5eac2ad84ceabe15148024eb"),2020-05-01,02:21:35,15.97,-97.68,21.0 km,3.2
ObjectId("5eac2ad84ceabe15148024ed"),2020-05-01,02:13:12,16.12,-97.27,44.0 km,3.2
ObjectId("5eac2ad84ceabe15148024ef"),2020-05-01,02:06:17,19.5,-104.23,9.0 km,3.5
ObjectId("5eac2ad84ceabe15148024f1"),2020-05-01,02:01:35,16.37,-94.99,16.0 km,3.7
ObjectId("5eac2ad84ceabe15148024f3"),2020-05-01,00:36:51,16.7,-94.92,14.0 km,3.4
ObjectId("5eac2ad84ceabe15148024f5"),2020-05-01,00:30:59,17.53,-91.6,13.0 km,3.8
ObjectId("5eac2ad84ceabe15148024f7"),2020-04-30,23:40:51,16.42,-95.15,16.0 km,3.5
ObjectId("5eac2ad84ceabe15148024f9"),2020-04-30,23:23:39,15.35,-94.78,23.0 km,3.9
ObjectId("5eb015a96a6710f5451a0354"),2020-05-04,01:29:38,16.27,-98.05,8.0 km,4.1
ObjectId("5eb015a96a6710f5451a0356"),2020-05-03,23:20:54,18.17,-103.38,12.0 km,4.1
ObjectId("5eb015a96a6710f5451a0358"),2020-05-03,22:28:05,19.4,-103.86,90.0 km,4.2
ObjectId("5eb015a96a6710f5451a035a"),2020-05-03,21:14:01,17.26,-94.92,138.0 km,4
ObjectId("5eb015a96a6710f5451a035c"),2020-05-03,16:53:46,15.14,-97.26,15.0 km,3.7
ObjectId("5eb015a96a6710f5451a035e"),2020-05-03,15:11:34,15.55,-94.67,28.0 km,3.6
ObjectId("5eb015a96a6710f5451a0360"),2020-05-03,15:08:47,15.38,-94.65,16.0 km,3.8
ObjectId("5eb015a96a6710f5451a0362"),2020-05-03,14:51:33,16.55,-98.44,7.0 km,3.2
ObjectId("5eb015a96a6710f5451a0364"),2020-05-03,14:27:46,17.9,-98.72,58.0 km,3
ObjectId("5eb015a96a6710f5451a0366"),2020-05-03,14:05:43,18.15,-103.28,9.0 km,3.8
ObjectId("5eb015a96a6710f5451a0368"),2020-05-03,13:06:06,19.05,-95.77,16.0 km,3.6
ObjectId("5eb015a96a6710f5451a036a"),2020-05-03,12:52:03,17.14,-98.19,39.0 km,3.4
ObjectId("5eb015a96a6710f5451a036c"),2020-05-03,12:50:05,15.22,-94.21,29.0 km,3.6
ObjectId("5eb015a96a6710f5451a036e"),2020-05-03,12:27:06,19.83,-104.46,32.0 km,3.5
ObjectId("5eb015a96a6710f5451a0370"),2020-05-03,12:16:40,16.55,-98.65,16.0 km,3.5
ObjectId("5eb167ebff2343f1b10e0ecc"),2020-05-05,06:53:13,16.6,-100.47,2.0 km,4.1
ObjectId("5eb167ebff2343f1b10e0ece"),2020-05-05,05:57:04,15.88,-99.42,16.0 km,4.2
ObjectId("5eb167ebff2343f1b10e0ed0"),2020-05-05,04:39:53,16.72,-94.84,26.0 km,3.9
ObjectId("5eb167ebff2343f1b10e0ed2"),2020-05-05,04:08:43,16.81,-100.24,10.0 km,3.5
ObjectId("5eb167ebff2343f1b10e0ed4"),2020-05-05,04:05:15,14.28,-92.82,15.0 km,3.6
ObjectId("5eb167ebff2343f1b10e0ed6"),2020-05-05,03:47:56,16.25,-98.14,9.0 km,3.8
ObjectId("5eb167ebff2343f1b10e0ed8"),2020-05-05,03:44:21,15.54,-93.3,103.0 km,3.6
ObjectId("5eb167ebff2343f1b10e0eda"),2020-05-05,03:30:49,15.85,-98.95,16.0 km,3.9
ObjectId("5eb167ebff2343f1b10e0edc"),2020-05-05,02:51:27,15.51,-94.59,16.0 km,3.8
ObjectId("5eb167ebff2343f1b10e0ede"),2020-05-05,02:50:35,15.96,-98.82,16.0 km,3.7
ObjectId("5eb167ebff2343f1b10e0ee0"),2020-05-05,02:44:59,16,-98.87,17.0 km,3.8
ObjectId("5eb167ebff2343f1b10e0ee2"),2020-05-05,02:41:22,15.95,-98.82,13.0 km,4.3
ObjectId("5eb167ebff2343f1b10e0ee4"),2020-05-05,02:27:58,18.07,-103.32,9.0 km,3.6
ObjectId("5eb167ebff2343f1b10e0ee6"),2020-05-05,02:23:01,16.52,-99.01,4.0 km,3.6
ObjectId("5eb167ebff2343f1b10e0ee8"),2020-05-05,02:15:11,18.91,-105.1,16.0 km,3.5
ObjectId("5eb410196baf9138403eb1bf"),2020-05-07,06:02:50,15.55,95.52,16.0 km,4.1
ObjectId("5eb4101a6baf9138403eb1c1"),2020-05-07,06:02:50,15.55,-95.52,16.0 km,4.1
ObjectId("5eb4101a6baf9138403eb1c3"),2020-05-07,04:42:07,16.26,-97.97,15.0 km,3.3
ObjectId("5eb4101a6baf9138403eb1c5"),2020-05-07,04:23:16,16.38,-98.26,17.0 km,3.3
ObjectId("5eb4101a6baf9138403eb1c7"),2020-05-07,04:17:22,16.91,-100.13,5.0 km,4
ObjectId("5eb4101a6baf9138403eb1c9"),2020-05-07,04:13:12,17.98,-100.3,55.0 km,3.4
ObjectId("5eb4101a6baf9138403eb1cb"),2020-05-07,03:39:53,16.53,-99.24,5.0 km,3.8
ObjectId("5eb4101a6baf9138403eb1cd"),2020-05-07,03:32:02,16.72,-98.98,16.0 km,3.5
ObjectId("5eb4101a6baf9138403eb1cf"),2020-05-07,02:06:40,18.04,-99.93,56.0 km,3.8
ObjectId("5eb4101a6baf9138403eb1d1"),2020-05-07,00:46:13,18.52,-103.29,49.0 km,3.5
ObjectId("5eb4101a6baf9138403eb1d3"),2020-05-06,22:25:38,16.01,-98.62,10.0 km,3.7
ObjectId("5eb4101a6baf9138403eb1d5"),2020-05-06,22:13:23,16.49,-98.23,38.0 km,3.3
ObjectId("5eb4101a6baf9138403eb1d7"),2020-05-06,20:55:53,15.37,-93.18,96.0 km,3.6
ObjectId("5eb4101a6baf9138403eb1d9"),2020-05-06,19:46:59,18.44,-103.35,43.0 km,3.7
ObjectId("5eb4101a6baf9138403eb1db"),2020-05-06,17:50:50,16.89,-100.58,6.0 km,3.5
ObjectId("5eb564d46baf9138403eb5dc"),2020-05-08,04:48:18,16.5,-99.3,13.0 km,3.1
ObjectId("5eb564d46baf9138403eb5de"),2020-05-08,04:28:59,26.99,-111.37,10.0 km,3.9
ObjectId("5eb564d46baf9138403eb5e0"),2020-05-08,04:27:57,16.05,-97.34,30.0 km,3.3
ObjectId("5eb564d46baf9138403eb5e2"),2020-05-08,04:24:58,16.26,-98.12,13.0 km,3.2
ObjectId("5eb564d46baf9138403eb5e4"),2020-05-08,04:06:47,15.85,-98.93,16.0 km,3.5
ObjectId("5eb564d46baf9138403eb5e6"),2020-05-08,03:49:46,15.48,-94.68,16.0 km,4
ObjectId("5eb564d46baf9138403eb5e8"),2020-05-08,03:41:19,19.9,-104.81,30.0 km,3.7
ObjectId("5eb564d46baf9138403eb5ea"),2020-05-08,03:06:48,15.46,-92.73,111.0 km,3.6
ObjectId("5eb564d46baf9138403eb5ec"),2020-05-08,02:54:53,18.14,-100.58,34.0 km,3.5
ObjectId("5eb564d46baf9138403eb5ee"),2020-05-08,02:25:01,16.16,-96.96,36.0 km,3.3
ObjectId("5eb564d46baf9138403eb5f0"),2020-05-08,02:13:36,15.41,-94.76,16.0 km,3.8
ObjectId("5eb564d46baf9138403eb5f2"),2020-05-08,02:03:19,16.79,-99.94,7.0 km,3.3
ObjectId("5eb564d46baf9138403eb5f4"),2020-05-08,01:58:29,15.37,-94.69,17.0 km,3.6
ObjectId("5eb564d46baf9138403eb5f6"),2020-05-08,01:47:05,16.37,-94.71,92.0 km,3.9
ObjectId("5eb564d46baf9138403eb5f8"),2020-05-08,01:41:58,16.23,-98.04,3.0 km,3
ObjectId("5eb9636196daf4992ea368ec"),2020-05-11,05:48:04,16.83,-100.18,10.0 km,4
ObjectId("5eb9636296daf4992ea368ee"),2020-05-11,04:53:25,16.52,-95.38,27.0 km,3.6
ObjectId("5eb9636296daf4992ea368f0"),2020-05-11,04:52:46,16.05,-97.53,15.0 km,3.5
ObjectId("5eb9636296daf4992ea368f2"),2020-05-11,04:30:22,17.03,-98.96,43.0 km,3.5
ObjectId("5eb9636296daf4992ea368f4"),2020-05-11,04:22:43,32.14,-115.84,9.0 km,3.4
